LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752174610.120254,221898.000,34331,3,PG,1,100,2510
1752174610.160254,221938.000,34331,3,PG,1,100,2512
1752174610.200254,221978.000,34350,2,PG,1,100,2515
1752174610.240254,222018.000,34350,2,PG,1,100,2524
1752174610.280254,222058.000,34365,3,PG,1,100,2504
1752174610.320254,222098.000,34365,3,PG,1,100,2515
1752174610.360254,222138.000,34365,3,PG,1,100,2525
1752174610.400254,222178.000,34389,4,PG,1,100,2515
1752174610.440254,222218.000,34389,4,PG,1,100,2498
1752174610.480254,222258.000,34389,4,PG,1,100,2504
1752174610.520254,222298.000,34389,4,PG,1,100,2522
1752174610.560254,222338.000,34405,2,PG,1,100,2509
1752174610.600254,222378.000,34405,2,PG,1,100,2520
1752174610.640254,222418.000,34423,3,PG,1,100,2517
1752174610.680254,222458.000,34423,3,PG,1,100,2512
1752174610.720254,222498.000,34423,3,PG,1,100,2508
1752174610.760254,222538.000,34439,2,PG,1,100,2497
1752174610.800254,222578.000,34439,2,PG,1,100,2523
1752174610.840254,222618.000,34456,3,PG,1,100,2524
1752174610.880254,222658.000,34456,3,PG,1,100,2522
1752174610.920254,222698.000,34456,3,PG,1,100,2519
1752174610.960254,222738.000,34472,2,PG,1,100,2514
1752174611.000254,222778.000,34472,2,PG,1,100,2518
1752174611.040254,222818.000,34492,3,PG,1,100,2524
1752174611.080254,222858.000,34492,3,PG,1,100,2515
1752174611.120254,222898.000,34492,3,PG,1,100,2523
1752174611.160253,222938.000,34508,2,PG,1,100,2517
1752174611.200253,222978.000,34508,2,PG,1,100,2518
1752174611.240253,223018.000,34524,3,PG,1,100,2512
1752174611.280253,223058.000,34524,3,PG,1,100,2507
1752174611.320253,223098.000,34524,3,PG,1,100,2509
1752174611.360253,223138.000,34540,3,PG,1,100,2508
1752174611.400253,223178.000,34540,3,PG,1,100,2511
1752174611.440253,223218.000,34540,3,PG,1,100,2511
1752174611.480253,223258.000,34557,2,PG,1,100,2523
1752174611.520253,223298.000,34557,2,PG,1,100,2511
1752174611.560253,223338.000,34575,3,PG,1,100,2501
1752174611.600253,223378.000,34575,3,PG,1,100,2502
1752174611.640253,223418.000,34575,3,PG,1,100,2509
1752174611.680253,223458.000,34595,2,PG,1,100,2519
1752174611.720253,223498.000,34595,2,PG,1,100,2514
1752174611.760253,223538.000,34609,3,PG,1,100,2525
1752174611.800253,223578.000,34609,3,PG,1,100,2521
1752174611.840253,223618.000,34609,3,PG,1,100,2503
1752174611.880253,223658.000,34626,2,PG,1,100,2515
1752174611.920253,223698.000,34626,2,PG,1,100,2520
1752174611.960253,223738.000,34643,3,PG,1,100,2509
1752174612.000253,223778.000,34643,3,PG,1,100,2500
1752174612.040253,223818.000,34643,3,PG,1,100,2515
1752174612.080253,223858.000,34660,2,PG,1,100,2523
1752174612.120253,223898.000,34660,2,PG,1,100,2508
1752174612.160253,223938.000,34676,3,PG,1,100,2509
1752174612.200253,223978.000,34676,3,PG,1,100,2508
1752174612.240253,224018.000,34676,3,PG,1,100,2517
1752174612.280253,224058.000,34695,2,PG,1,100,2515
1752174612.320253,224098.000,34695,2,PG,1,100,2516
