LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1752780470.662540,461089.000,8980,1,EL,1,100,-15550.599609
1752780470.729041,461155.500,8997,2,EL,1,100,-15558.200195
1752780470.795541,461222.000,8997,2,EL,1,100,-15559.400391
1752780470.862541,461289.000,9014,1,EL,1,100,-15558.799805
1752780470.929042,461355.500,9031,2,EL,1,100,-15565.400391
1752780470.995542,461422.000,9031,2,EL,1,100,-15570.599609
1752780471.062042,461488.500,9050,2,EL,1,100,-15571.599609
1752780471.128543,461555.000,9050,2,EL,1,100,-15562.400391
1752780471.195543,461622.000,9066,1,EL,1,100,-15554.400391
1752780471.262043,461688.500,9083,2,EL,1,100,-15565.400391
1752780471.328544,461755.000,9083,2,EL,1,100,-15571.400391
1752780471.395544,461822.000,9099,1,EL,1,100,-15572.400391
1752780471.462045,461888.500,9117,2,EL,1,100,-15573.400391
1752780471.528545,461955.000,9117,2,EL,1,100,-15576.200195
1752780471.595545,462022.000,9133,1,EL,1,100,-15578.400391
1752780471.662046,462088.500,9154,2,EL,1,100,-15578.799805
1752780471.728546,462155.000,9154,2,EL,1,100,-15580.599609
1752780471.795546,462222.000,9171,1,EL,1,100,-15583.200195
1752780471.862047,462288.500,9186,2,EL,1,100,-15587.200195
1752780471.928547,462355.000,9186,2,EL,1,100,-15593.599609
1752780471.995547,462422.000,9202,1,EL,1,100,-15602.599609
1752780472.062048,462488.500,9222,2,EL,1,100,-15596.799805
1752780472.128548,462555.000,9222,2,EL,1,100,-15596.599609
1752780472.195549,462622.000,9238,1,EL,1,100,-15598.200195
1752780472.262049,462688.500,9255,2,EL,1,100,-15597.200195
1752780472.328549,462755.000,9255,2,EL,1,100,-15597.799805
1752780472.395550,462822.000,9271,1,EL,1,100,-15601.400391
1752780472.462050,462888.500,9289,2,EL,1,100,-15603.799805
1752780472.528550,462955.000,9289,2,EL,1,100,-15609.799805
1752780472.595551,463022.000,9305,1,EL,1,100,-15611.000000
1752780472.662051,463088.500,9322,2,EL,1,100,-15608.200195
1752780472.728551,463155.000,9322,2,EL,1,100,-15609.000000
1752780472.795552,463222.000,9344,1,EL,1,100,-15611.200195
1752780472.862052,463288.500,9363,2,EL,1,100,-15620.599609
1752780472.928553,463355.000,9363,2,EL,1,100,-15638.799805
1752780472.995553,463422.000,9379,1,EL,1,100,-15668.599609
1752780473.062053,463488.500,9398,2,EL,1,100,-15669.400391
1752780473.128554,463555.000,9398,2,EL,1,100,-15648.400391
