LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1752780465.739513,456166.000,8145,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780465.794514,456221.000,8145,4,EM,1,100,PS
1752780465.845264,456271.750,8177,4,EM,1,100,RS
1752780465.896014,456322.500,8177,4,EM,1,100,RB
1752780465.946764,456373.250,8177,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780465.997515,456424.000,8177,4,EM,1,100,PS
1752780466.052515,456479.000,8213,4,EM,1,100,RS
1752780466.107515,456534.000,8213,4,EM,1,100,RB
1752780466.162516,456589.000,8213,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780466.217516,456644.000,8213,4,EM,1,100,PS
1752780466.267766,456694.250,8248,4,EM,1,100,RS
