LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752778626.000881,503193.000,14670,3,PI,1,100,158310
1752778626.040881,503233.000,14670,3,PI,1,100,158282
1752778626.080881,503273.000,14670,3,PI,1,100,158243
1752778626.120882,503313.000,14688,2,PI,1,100,158199
1752778626.160882,503353.000,14688,2,PI,1,100,158177
1752778626.200882,503393.000,14705,3,PI,1,100,158178
1752778626.240882,503433.000,14705,3,PI,1,100,158187
1752778626.280882,503473.000,14705,3,PI,1,100,158175
1752778626.320883,503513.000,14722,2,PI,1,100,158194
1752778626.360883,503553.000,14722,2,PI,1,100,158211
1752778626.400883,503593.000,14741,3,PI,1,100,158206
1752778626.440883,503633.000,14741,3,PI,1,100,158225
1752778626.480883,503673.000,14741,3,PI,1,100,158246
1752778626.520884,503713.000,14758,2,PI,1,100,158279
1752778626.560884,503753.000,14758,2,PI,1,100,158299
1752778626.600884,503793.000,14775,3,PI,1,100,158327
1752778626.640884,503833.000,14775,3,PI,1,100,158346
1752778626.680885,503873.000,14775,3,PI,1,100,158336
1752778626.720885,503913.000,14789,2,PI,1,100,158292
1752778626.760885,503953.000,14789,2,PI,1,100,158246
1752778626.800885,503993.000,14806,3,PI,1,100,158210
1752778626.840885,504033.000,14806,3,PI,1,100,158201
1752778626.880886,504073.000,14806,3,PI,1,100,158170
1752778626.920886,504113.000,14828,2,PI,1,100,158142
1752778626.960886,504153.000,14828,2,PI,1,100,158176
1752778627.000886,504193.000,14847,3,PI,1,100,158167
1752778627.040886,504233.000,14847,3,PI,1,100,158155
1752778627.080887,504273.000,14847,3,PI,1,100,158179
1752778627.120887,504313.000,14861,2,PI,1,100,158193
1752778627.160887,504353.000,14861,2,PI,1,100,158225
1752778627.200887,504393.000,14883,3,PI,1,100,158224
1752778627.240888,504433.000,14883,3,PI,1,100,158265
1752778627.280888,504473.000,14883,3,PI,1,100,158275
1752778627.320888,504513.000,14899,2,PI,1,100,158273
