LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1752620004.647780,510419.333,15528,3,PR,1,100,62404
1752620004.687447,510459.000,15528,3,PR,1,100,62410
1752620004.727447,510499.000,15545,3,PR,1,100,62411
1752620004.767447,510539.000,15545,3,PR,1,100,62390
1752620004.807448,510579.000,15545,3,PR,1,100,62411
1752620004.847448,510619.000,15561,2,PR,1,100,62409
1752620004.887448,510659.000,15561,2,PR,1,100,62407
1752620004.927782,510699.333,15578,3,PR,1,100,62407
1752620004.968116,510739.667,15578,3,PR,1,100,62418
1752620005.008449,510780.000,15578,3,PR,1,100,62425
1752620005.047950,510819.500,15597,2,PR,1,100,62426
1752620005.087450,510859.000,15597,2,PR,1,100,62426
1752620005.127450,510899.000,15614,3,PR,1,100,62432
1752620005.167451,510939.000,15614,3,PR,1,100,62431
1752620005.207451,510979.000,15614,3,PR,1,100,62418
1752620005.254452,511026.000,15630,2,PR,1,100,62423
1752620005.301452,511073.000,15630,2,PR,1,100,62421
1752620005.341452,511113.000,15648,2,PR,1,100,62406
1752620005.381453,511153.000,15648,2,PR,1,100,62413
