LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752703220.200502,498884.000,14295,3,PG,1,100,2040
1752703220.240502,498924.000,14311,2,PG,1,100,2047
1752703220.280502,498964.000,14311,2,PG,1,100,2034
1752703220.320502,499004.000,14330,3,PG,1,100,2035
1752703220.360503,499044.000,14330,3,PG,1,100,2030
1752703220.400503,499084.000,14330,3,PG,1,100,2040
1752703220.440503,499124.000,14346,2,PG,1,100,2041
1752703220.480503,499164.000,14346,2,PG,1,100,2027
1752703220.520503,499204.000,14365,3,PG,1,100,2042
1752703220.560503,499244.000,14365,3,PG,1,100,2043
1752703220.600503,499284.000,14365,3,PG,1,100,2027
1752703220.640503,499324.000,14380,2,PG,1,100,2043
1752703220.680503,499364.000,14380,2,PG,1,100,2031
1752703220.720503,499404.000,14397,3,PG,1,100,2029
1752703220.760503,499444.000,14397,3,PG,1,100,2030
1752703220.800504,499484.000,14397,3,PG,1,100,2029
1752703220.840504,499524.000,14414,2,PG,1,100,2039
1752703220.880504,499564.000,14414,2,PG,1,100,2038
1752703220.920171,499603.667,14435,3,PG,1,100,2034
1752703220.959837,499643.333,14435,3,PG,1,100,2023
1752703220.999504,499683.000,14435,3,PG,1,100,2033
1752703221.039504,499723.000,14449,3,PG,1,100,2046
1752703221.079504,499763.000,14449,3,PG,1,100,2033
1752703221.119504,499803.000,14449,3,PG,1,100,2053
1752703221.159504,499843.000,14467,2,PG,1,100,2041
1752703221.199504,499883.000,14467,2,PG,1,100,2038
1752703221.239505,499923.000,14483,3,PG,1,100,2036
1752703221.279505,499963.000,14483,3,PG,1,100,2031
1752703221.319505,500003.000,14483,3,PG,1,100,2044
1752703221.359505,500043.000,14500,2,PG,1,100,2026
1752703221.399505,500083.000,14500,2,PG,1,100,2029
1752703221.439505,500123.000,14517,3,PG,1,100,2028
1752703221.479505,500163.000,14517,3,PG,1,100,2037
1752703221.519505,500203.000,14517,3,PG,1,100,2028
1752703221.559505,500243.000,14534,2,PG,1,100,2033
1752703221.599505,500283.000,14534,2,PG,1,100,2036
1752703221.639505,500323.000,14550,3,PG,1,100,2042
1752703221.679506,500363.000,14550,3,PG,1,100,2031
1752703221.719506,500403.000,14550,3,PG,1,100,2035
1752703221.760006,500443.500,14567,2,PG,1,100,2039
1752703221.800506,500484.000,14567,2,PG,1,100,2031
1752703221.840173,500523.667,14584,3,PG,1,100,2023
1752703221.879839,500563.333,14584,3,PG,1,100,2032
1752703221.919506,500603.000,14584,3,PG,1,100,2028
1752703221.959506,500643.000,14601,2,PG,1,100,2020
1752703221.999506,500683.000,14601,2,PG,1,100,2034
1752703222.039506,500723.000,14617,3,PG,1,100,2052
1752703222.079507,500763.000,14617,3,PG,1,100,2036
1752703222.119507,500803.000,14617,3,PG,1,100,2038
1752703222.159507,500843.000,14635,3,PG,1,100,2033
1752703222.199507,500883.000,14635,3,PG,1,100,2034
1752703222.239507,500923.000,14635,3,PG,1,100,2043
1752703222.279507,500963.000,14653,2,PG,1,100,2032
1752703222.319507,501003.000,14653,2,PG,1,100,2045
1752703222.359507,501043.000,14670,3,PG,1,100,2036
1752703222.399507,501083.000,14670,3,PG,1,100,2043
1752703222.439507,501123.000,14670,3,PG,1,100,2037
1752703222.479507,501163.000,14687,2,PG,1,100,2030
1752703222.519508,501203.000,14687,2,PG,1,100,2030
1752703222.559508,501243.000,14704,3,PG,1,100,2051
1752703222.599508,501283.000,14704,3,PG,1,100,2029
1752703222.639508,501323.000,14704,3,PG,1,100,2037
