LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1752172698.381073,303921.000,48546,1,TH,1,100,38.746
1752172698.514074,304054.000,48563,1,TH,1,100,38.746
1752172698.648075,304188.000,48599,1,TH,1,100,38.736
1752172698.781076,304321.000,48615,1,TH,1,100,38.736
1752172698.914077,304454.000,48632,1,TH,1,100,38.744
1752172699.047078,304587.000,48664,1,TH,1,100,38.751
1752172699.181079,304721.000,48682,1,TH,1,100,38.758
1752172699.314081,304854.000,48699,1,TH,1,100,38.758
1752172699.447082,304987.000,48733,1,TH,1,100,38.705
1752172699.581083,305121.000,48749,1,TH,1,100,38.705
1752172699.714084,305254.000,48767,1,TH,1,100,38.708
1752172699.847085,305387.000,48802,1,TH,1,100,38.708
1752172699.981086,305521.000,48818,1,TH,1,100,38.703
1752172700.114087,305654.000,48836,1,TH,1,100,38.703
1752172700.247088,305787.000,48869,1,TH,1,100,38.829
1752172700.381089,305921.000,48888,1,TH,1,100,38.829
1752172700.514090,306054.000,48907,1,TH,1,100,38.751
1752172700.647091,306187.000,48941,1,TH,1,100,38.751
1752172700.781092,306321.000,48957,1,TH,1,100,38.751
1752172700.914094,306454.000,48974,1,TH,1,100,38.758
1752172701.047095,306587.000,48993,1,TH,1,100,38.789
1752172701.181096,306721.000,49026,1,TH,1,100,38.789
1752172701.314097,306854.000,49043,1,TH,1,100,38.691
1752172701.447098,306987.000,49062,1,TH,1,100,38.691
1752172701.580099,307120.000,49095,1,TH,1,100,38.803
1752172701.714100,307254.000,49115,1,TH,1,100,38.803
1752172701.847101,307387.000,49131,1,TH,1,100,38.808
1752172701.980102,307520.000,49163,1,TH,1,100,38.808
1752172702.114103,307654.000,49182,1,TH,1,100,38.782
1752172702.247104,307787.000,49200,1,TH,1,100,38.782
1752172702.380105,307920.000,49232,1,TH,1,100,38.882
1752172702.514107,308054.000,49249,1,TH,1,100,38.882
1752172702.647108,308187.000,49265,1,TH,1,100,38.841
1752172702.780109,308320.000,49301,1,TH,1,100,38.848
1752172702.914110,308454.000,49318,1,TH,1,100,38.848
1752172703.047111,308587.000,49337,1,TH,1,100,38.848
1752172703.180112,308720.000,49354,1,TH,1,100,38.755
1752172703.314113,308854.000,49391,1,TH,1,100,38.755
1752172703.447114,308987.000,49411,1,TH,1,100,38.896
1752172703.581115,309121.000,49428,1,TH,1,100,38.896
