LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752622343.199653,155146.000,23366,3,PI,1,100,136172
1752622343.239654,155186.000,23366,3,PI,1,100,136225
1752622343.279654,155226.000,23383,2,PI,1,100,136300
1752622343.319654,155266.000,23383,2,PI,1,100,136339
1752622343.359655,155306.000,23400,3,PI,1,100,136384
1752622343.399655,155346.000,23400,3,PI,1,100,136439
1752622343.439655,155386.000,23400,3,PI,1,100,136489
1752622343.479655,155426.000,23417,2,PI,1,100,136376
1752622343.519656,155466.000,23417,2,PI,1,100,136208
1752622343.559656,155506.000,23433,3,PI,1,100,136155
1752622343.599656,155546.000,23433,3,PI,1,100,136137
1752622343.639657,155586.000,23433,3,PI,1,100,136113
1752622343.679657,155626.000,23450,2,PI,1,100,136119
1752622343.719657,155666.000,23450,2,PI,1,100,136146
1752622343.759324,155705.667,23468,3,PI,1,100,136156
1752622343.798991,155745.333,23468,3,PI,1,100,136199
1752622343.838658,155785.000,23468,3,PI,1,100,136228
1752622343.879159,155825.500,23486,2,PI,1,100,136289
1752622343.919659,155866.000,23486,2,PI,1,100,136340
1752622343.959326,155905.667,23502,3,PI,1,100,136377
1752622343.998993,155945.333,23502,3,PI,1,100,136424
1752622344.038660,155985.000,23502,3,PI,1,100,136465
1752622344.079160,156025.500,23519,2,PI,1,100,136529
1752622344.119660,156066.000,23519,2,PI,1,100,136573
1752622344.159327,156105.667,23536,3,PI,1,100,136627
1752622344.198994,156145.333,23536,3,PI,1,100,136607
1752622344.238661,156185.000,23536,3,PI,1,100,136439
1752622344.278662,156225.000,23551,3,PI,1,100,136324
1752622344.318662,156265.000,23551,3,PI,1,100,136312
1752622344.358662,156305.000,23551,3,PI,1,100,136278
1752622344.398663,156345.000,23567,2,PI,1,100,136295
1752622344.438663,156385.000,23567,2,PI,1,100,136312
1752622344.478663,156425.000,23587,3,PI,1,100,136325
1752622344.518664,156465.000,23587,3,PI,1,100,136346
1752622344.558664,156505.000,23587,3,PI,1,100,136357
1752622344.598664,156545.000,23605,2,PI,1,100,136406
1752622344.638665,156585.000,23605,2,PI,1,100,136455
1752622344.678665,156625.000,23620,3,PI,1,100,136499
1752622344.718665,156665.000,23620,3,PI,1,100,136537
1752622344.758665,156705.000,23620,3,PI,1,100,136589
1752622344.798666,156745.000,23636,2,PI,1,100,136639
1752622344.838666,156785.000,23636,2,PI,1,100,136676
1752622344.878666,156825.000,23656,3,PI,1,100,136659
1752622344.918667,156865.000,23656,3,PI,1,100,136514
1752622344.958667,156905.000,23656,3,PI,1,100,136401
1752622344.998667,156945.000,23672,2,PI,1,100,136368
1752622345.038668,156985.000,23672,2,PI,1,100,136344
1752622345.078668,157025.000,23687,3,PI,1,100,136324
1752622345.118668,157065.000,23687,3,PI,1,100,136363
1752622345.158669,157105.000,23687,3,PI,1,100,136369
1752622345.198669,157145.000,23704,2,PI,1,100,136380
1752622345.238669,157185.000,23704,2,PI,1,100,136401
1752622345.278670,157225.000,23725,3,PI,1,100,136455
1752622345.318670,157265.000,23725,3,PI,1,100,136486
1752622345.358670,157305.000,23725,3,PI,1,100,136543
1752622345.398670,157345.000,23741,2,PI,1,100,136590
1752622345.438671,157385.000,23741,2,PI,1,100,136630
1752622345.478671,157425.000,23758,3,PI,1,100,136667
1752622345.518671,157465.000,23758,3,PI,1,100,136711
1752622345.558672,157505.000,23758,3,PI,1,100,136690
1752622345.599172,157545.500,23773,2,PI,1,100,136558
1752622345.639672,157586.000,23773,2,PI,1,100,136414
1752622345.679339,157625.667,23792,3,PI,1,100,136343
1752622345.719006,157665.333,23792,3,PI,1,100,136331
1752622345.758673,157705.000,23792,3,PI,1,100,136307
1752622345.798674,157745.000,23809,3,PI,1,100,136317
1752622345.838674,157785.000,23809,3,PI,1,100,136326
1752622345.878674,157825.000,23809,3,PI,1,100,136332
1752622345.918675,157865.000,23826,2,PI,1,100,136384
