LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1752622443.576438,255522.000,40314,3,AY,1,100,0.006
1752622443.616438,255562.000,40314,3,AY,1,100,0.002
1752622443.656439,255602.000,40329,2,AY,1,100,0.002
1752622443.696439,255642.000,40329,2,AY,1,100,-0.014
1752622443.736439,255682.000,40345,3,AY,1,100,-0.009
1752622443.776440,255722.000,40345,3,AY,1,100,-0.000
1752622443.816440,255762.000,40345,3,AY,1,100,-0.017
1752622443.851773,255797.333,40365,3,AY,1,100,-0.007
1752622443.887107,255832.667,40365,3,AY,1,100,-0.004
1752622443.922441,255868.000,40365,3,AY,1,100,-0.006
1752622443.962441,255908.000,40383,2,AY,1,100,-0.014
1752622444.002441,255948.000,40383,2,AY,1,100,-0.011
1752622444.042442,255988.000,40399,3,AY,1,100,-0.021
1752622444.082442,256028.000,40399,3,AY,1,100,-0.024
1752622444.122442,256068.000,40399,3,AY,1,100,-0.017
1752622444.162443,256108.000,40415,2,AY,1,100,-0.010
1752622444.202443,256148.000,40415,2,AY,1,100,-0.002
1752622444.242443,256188.000,40432,3,AY,1,100,0.015
1752622444.282443,256228.000,40432,3,AY,1,100,0.008
1752622444.322444,256268.000,40432,3,AY,1,100,0.001
1752622444.362444,256308.000,40450,2,AY,1,100,0.007
1752622444.402444,256348.000,40450,2,AY,1,100,0.016
1752622444.442445,256388.000,40477,4,AY,1,100,0.007
1752622444.482445,256428.000,40477,4,AY,1,100,-0.003
1752622444.522445,256468.000,40477,4,AY,1,100,-0.012
1752622444.562446,256508.000,40477,4,AY,1,100,-0.013
1752622444.602446,256548.000,40493,3,AY,1,100,-0.015
1752622444.642446,256588.000,40493,3,AY,1,100,-0.017
1752622444.682447,256628.000,40493,3,AY,1,100,0.005
1752622444.722447,256668.000,40509,2,AY,1,100,0.000
1752622444.762447,256708.000,40509,2,AY,1,100,-0.003
1752622444.802448,256748.000,40525,3,AY,1,100,0.004
1752622444.842448,256788.000,40525,3,AY,1,100,0.010
1752622444.882448,256828.000,40525,3,AY,1,100,-0.000
1752622444.922448,256868.000,40544,2,AY,1,100,0.002
1752622444.962449,256908.000,40544,2,AY,1,100,-0.004
1752622445.002449,256948.000,40562,3,AY,1,100,-0.013
1752622445.042449,256988.000,40562,3,AY,1,100,-0.010
1752622445.082450,257028.000,40562,3,AY,1,100,-0.011
1752622445.122450,257068.000,40582,3,AY,1,100,0.001
1752622445.162450,257108.000,40582,3,AY,1,100,0.012
1752622445.202451,257148.000,40582,3,AY,1,100,0.003
1752622445.242451,257188.000,40596,2,AY,1,100,-0.002
1752622445.282451,257228.000,40596,2,AY,1,100,-0.008
1752622445.322452,257268.000,40615,3,AY,1,100,-0.009
1752622445.362452,257308.000,40615,3,AY,1,100,-0.008
1752622445.402452,257348.000,40615,3,AY,1,100,-0.005
1752622445.442453,257388.000,40631,2,AY,1,100,-0.002
1752622445.482453,257428.000,40631,2,AY,1,100,-0.001
1752622445.522453,257468.000,40649,3,AY,1,100,-0.004
1752622445.562453,257508.000,40649,3,AY,1,100,0.001
1752622445.602454,257548.000,40649,3,AY,1,100,0.000
1752622445.642454,257588.000,40665,2,AY,1,100,-0.003
1752622445.682454,257628.000,40665,2,AY,1,100,0.004
1752622445.722455,257668.000,40682,3,AY,1,100,0.001
1752622445.762455,257708.000,40682,3,AY,1,100,-0.002
1752622445.802455,257748.000,40682,3,AY,1,100,0.001
1752622445.842456,257788.000,40701,2,AY,1,100,-0.004
1752622445.882456,257828.000,40701,2,AY,1,100,-0.003
1752622445.922456,257868.000,40718,3,AY,1,100,-0.009
1752622445.962457,257908.000,40718,3,AY,1,100,-0.011
1752622446.002457,257948.000,40718,3,AY,1,100,-0.001
1752622446.042457,257988.000,40732,2,AY,1,100,-0.008
1752622446.082458,258028.000,40732,2,AY,1,100,-0.010
1752622446.122458,258068.000,40752,3,AY,1,100,0.000
1752622446.162458,258108.000,40752,3,AY,1,100,0.001
1752622446.202459,258148.000,40752,3,AY,1,100,0.003
1752622446.242459,258188.000,40768,2,AY,1,100,0.007
1752622446.282459,258228.000,40768,2,AY,1,100,-0.009
1752622446.322459,258268.000,40785,3,AY,1,100,-0.041
1752622446.362460,258308.000,40785,3,AY,1,100,-0.049
1752622446.402460,258348.000,40785,3,AY,1,100,-0.013
1752622446.442460,258388.000,40801,2,AY,1,100,0.001
1752622446.482461,258428.000,40801,2,AY,1,100,0.002
1752622446.522461,258468.000,40819,3,AY,1,100,0.031
1752622446.562461,258508.000,40819,3,AY,1,100,0.002
1752622446.602462,258548.000,40819,3,AY,1,100,0.010
1752622446.642462,258588.000,40835,3,AY,1,100,-0.003
1752622446.682462,258628.000,40835,3,AY,1,100,-0.001
1752622446.722463,258668.000,40835,3,AY,1,100,0.018
1752622446.762463,258708.000,40852,2,AY,1,100,0.007
1752622446.802463,258748.000,40852,2,AY,1,100,0.015
1752622446.842464,258788.000,40869,3,AY,1,100,0.010
1752622446.882464,258828.000,40869,3,AY,1,100,0.005
1752622446.922464,258868.000,40869,3,AY,1,100,0.008
1752622446.962464,258908.000,40886,2,AY,1,100,-0.007
1752622447.002465,258948.000,40886,2,AY,1,100,-0.006
1752622447.042465,258988.000,40904,3,AY,1,100,-0.007
1752622447.082465,259028.000,40904,3,AY,1,100,-0.012
1752622447.122466,259068.000,40904,3,AY,1,100,-0.001
1752622447.162466,259108.000,40924,2,AY,1,100,-0.002
1752622447.202466,259148.000,40924,2,AY,1,100,0.009
1752622447.242467,259188.000,40939,3,AY,1,100,0.010
1752622447.282467,259228.000,40939,3,AY,1,100,0.012
1752622447.322467,259268.000,40939,3,AY,1,100,0.005
1752622447.362968,259308.500,40955,2,AY,1,100,0.003
1752622447.403468,259349.000,40955,2,AY,1,100,-0.004
1752622447.443135,259388.667,40972,3,AY,1,100,0.012
1752622447.482802,259428.333,40972,3,AY,1,100,0.009
1752622447.522469,259468.000,40972,3,AY,1,100,0.005
1752622447.562969,259508.500,40989,2,AY,1,100,0.016
1752622447.603469,259549.000,40989,2,AY,1,100,0.018
1752622447.643136,259588.667,41005,3,AY,1,100,0.004
1752622447.682803,259628.333,41005,3,AY,1,100,0.029
1752622447.722470,259668.000,41005,3,AY,1,100,0.033
1752622447.757804,259703.333,41020,3,AY,1,100,0.013
1752622447.793138,259738.667,41020,3,AY,1,100,0.014
1752622447.828471,259774.000,41020,3,AY,1,100,0.011
1752622447.868472,259814.000,41039,2,AY,1,100,0.010
1752622447.908472,259854.000,41039,2,AY,1,100,0.007
1752622447.948472,259894.000,41056,3,AY,1,100,0.003
1752622447.988472,259934.000,41056,3,AY,1,100,0.001
1752622448.028473,259974.000,41056,3,AY,1,100,0.018
1752622448.068473,260014.000,41072,2,AY,1,100,0.025
1752622448.108473,260054.000,41072,2,AY,1,100,0.003
1752622448.148807,260094.333,41088,3,AY,1,100,-0.006
1752622448.189141,260134.667,41088,3,AY,1,100,-0.006
1752622448.229474,260175.000,41088,3,AY,1,100,0.003
1752622448.269475,260215.000,41104,3,AY,1,100,0.004
1752622448.309475,260255.000,41104,3,AY,1,100,0.007
1752622448.349475,260295.000,41104,3,AY,1,100,0.006
1752622448.388976,260334.500,41121,2,AY,1,100,0.007
1752622448.428476,260374.000,41121,2,AY,1,100,0.012
1752622448.468476,260414.000,41138,3,AY,1,100,0.017
1752622448.508477,260454.000,41138,3,AY,1,100,0.008
1752622448.548477,260494.000,41138,3,AY,1,100,0.005
1752622448.588977,260534.500,41155,2,AY,1,100,0.009
1752622448.629477,260575.000,41155,2,AY,1,100,0.009
1752622448.669144,260614.667,41171,3,AY,1,100,0.005
1752622448.708811,260654.333,41171,3,AY,1,100,0.000
1752622448.748478,260694.000,41171,3,AY,1,100,0.022
1752622448.788479,260734.000,41188,2,AY,1,100,0.008
1752622448.828479,260774.000,41188,2,AY,1,100,0.009
1752622448.868479,260814.000,41205,3,AY,1,100,0.010
1752622448.908480,260854.000,41205,3,AY,1,100,-0.013
1752622448.948480,260894.000,41205,3,AY,1,100,-0.018
1752622448.988480,260934.000,41220,2,AY,1,100,-0.010
1752622449.028481,260974.000,41220,2,AY,1,100,-0.007
1752622449.068481,261014.000,41238,3,AY,1,100,0.018
1752622449.108481,261054.000,41238,3,AY,1,100,0.026
1752622449.148482,261094.000,41238,3,AY,1,100,0.013
1752622449.188482,261134.000,41258,2,AY,1,100,0.012
1752622449.228482,261174.000,41258,2,AY,1,100,0.010
1752622449.268482,261214.000,41274,3,AY,1,100,0.005
1752622449.308483,261254.000,41274,3,AY,1,100,0.008
1752622449.348483,261294.000,41274,3,AY,1,100,0.008
1752622449.388483,261334.000,41290,2,AY,1,100,0.010
1752622449.428484,261374.000,41290,2,AY,1,100,0.008
1752622449.468484,261414.000,41308,3,AY,1,100,0.014
1752622449.508484,261454.000,41308,3,AY,1,100,0.006
1752622449.548485,261494.000,41308,3,AY,1,100,0.009
1752622449.588485,261534.000,41330,4,AY,1,100,0.012
1752622449.628485,261574.000,41330,4,AY,1,100,0.009
1752622449.668486,261614.000,41330,4,AY,1,100,0.014
1752622449.708486,261654.000,41330,4,AY,1,100,0.011
1752622449.748486,261694.000,41348,2,AY,1,100,0.005
1752622449.788487,261734.000,41348,2,AY,1,100,0.010
1752622449.828487,261774.000,41368,3,AY,1,100,0.010
1752622449.868487,261814.000,41368,3,AY,1,100,0.011
1752622449.908487,261854.000,41368,3,AY,1,100,0.010
1752622449.948488,261894.000,41386,3,AY,1,100,0.006
1752622449.988488,261934.000,41386,3,AY,1,100,0.007
1752622450.028488,261974.000,41386,3,AY,1,100,0.008
1752622450.068489,262014.000,41402,2,AY,1,100,0.014
1752622450.108489,262054.000,41402,2,AY,1,100,0.004
1752622450.148489,262094.000,41420,3,AY,1,100,0.007
1752622450.188490,262134.000,41420,3,AY,1,100,0.005
1752622450.228490,262174.000,41420,3,AY,1,100,0.012
1752622450.268490,262214.000,41437,2,AY,1,100,0.010
1752622450.308491,262254.000,41437,2,AY,1,100,0.008
1752622450.348491,262294.000,41453,3,AY,1,100,0.005
1752622450.388491,262334.000,41453,3,AY,1,100,0.011
1752622450.428492,262374.000,41453,3,AY,1,100,0.006
1752622450.468492,262414.000,41471,2,AY,1,100,0.010
1752622450.508492,262454.000,41471,2,AY,1,100,0.006
1752622450.548492,262494.000,41487,3,AY,1,100,0.005
1752622450.588493,262534.000,41487,3,AY,1,100,0.007
1752622450.628493,262574.000,41487,3,AY,1,100,0.009
1752622450.668493,262614.000,41504,2,AY,1,100,0.005
1752622450.708494,262654.000,41504,2,AY,1,100,0.004
1752622450.748494,262694.000,41520,3,AY,1,100,0.010
1752622450.788494,262734.000,41520,3,AY,1,100,-0.001
1752622450.828495,262774.000,41520,3,AY,1,100,0.009
1752622450.868495,262814.000,41538,2,AY,1,100,0.008
1752622450.908495,262854.000,41538,2,AY,1,100,0.010
1752622450.948496,262894.000,41552,3,AY,1,100,0.020
1752622450.988496,262934.000,41552,3,AY,1,100,0.001
1752622451.028496,262974.000,41552,3,AY,1,100,0.020
1752622451.068497,263014.000,41571,2,AY,1,100,0.008
1752622451.108497,263054.000,41571,2,AY,1,100,0.003
1752622451.148497,263094.000,41588,3,AY,1,100,0.001
1752622451.188497,263134.000,41588,3,AY,1,100,-0.007
1752622451.228498,263174.000,41588,3,AY,1,100,-0.009
1752622451.268498,263214.000,41607,3,AY,1,100,0.002
1752622451.308498,263254.000,41607,3,AY,1,100,0.009
1752622451.348499,263294.000,41607,3,AY,1,100,0.012
1752622451.388499,263334.000,41621,2,AY,1,100,0.011
1752622451.428499,263374.000,41621,2,AY,1,100,0.012
1752622451.468500,263414.000,41639,3,AY,1,100,0.014
1752622451.508500,263454.000,41639,3,AY,1,100,0.007
1752622451.548500,263494.000,41639,3,AY,1,100,0.001
1752622451.588501,263534.000,41655,2,AY,1,100,0.003
1752622451.628501,263574.000,41655,2,AY,1,100,0.004
1752622451.664168,263609.667,41672,3,AY,1,100,0.010
1752622451.699835,263645.333,41672,3,AY,1,100,0.005
1752622451.735502,263681.000,41672,3,AY,1,100,0.000
1752622451.775502,263721.000,41686,2,AY,1,100,0.019
1752622451.815502,263761.000,41686,2,AY,1,100,0.004
1752622451.855503,263801.000,41706,3,AY,1,100,0.009
1752622451.895503,263841.000,41706,3,AY,1,100,0.017
1752622451.935503,263881.000,41706,3,AY,1,100,-0.004
1752622451.975504,263921.000,41724,3,AY,1,100,-0.001
1752622452.015504,263961.000,41724,3,AY,1,100,-0.010
1752622452.055504,264001.000,41724,3,AY,1,100,-0.016
1752622452.095505,264041.000,41741,2,AY,1,100,-0.000
1752622452.135505,264081.000,41741,2,AY,1,100,0.011
1752622452.175505,264121.000,41756,3,AY,1,100,0.015
1752622452.215506,264161.000,41756,3,AY,1,100,0.013
1752622452.255506,264201.000,41756,3,AY,1,100,0.007
1752622452.295506,264241.000,41773,2,AY,1,100,0.004
1752622452.335506,264281.000,41773,2,AY,1,100,0.006
1752622452.375507,264321.000,41789,3,AY,1,100,0.008
1752622452.415507,264361.000,41789,3,AY,1,100,0.009
1752622452.455507,264401.000,41789,3,AY,1,100,0.008
1752622452.495508,264441.000,41809,2,AY,1,100,0.006
1752622452.535508,264481.000,41809,2,AY,1,100,0.004
1752622452.575508,264521.000,41826,3,AY,1,100,0.005
1752622452.615509,264561.000,41826,3,AY,1,100,0.004
1752622452.655509,264601.000,41826,3,AY,1,100,0.003
1752622452.695509,264641.000,41842,2,AY,1,100,0.009
1752622452.735510,264681.000,41842,2,AY,1,100,0.010
1752622452.775510,264721.000,41858,3,AY,1,100,0.009
1752622452.815510,264761.000,41858,3,AY,1,100,0.003
1752622452.855511,264801.000,41858,3,AY,1,100,0.004
1752622452.895511,264841.000,41876,2,AY,1,100,0.003
1752622452.935511,264881.000,41876,2,AY,1,100,0.003
1752622452.975511,264921.000,41894,3,AY,1,100,0.008
1752622453.015512,264961.000,41894,3,AY,1,100,0.007
1752622453.055512,265001.000,41894,3,AY,1,100,0.005
1752622453.095512,265041.000,41909,2,AY,1,100,0.009
1752622453.135513,265081.000,41909,2,AY,1,100,0.007
1752622453.175513,265121.000,41926,3,AY,1,100,0.007
1752622453.215513,265161.000,41926,3,AY,1,100,0.001
1752622453.255514,265201.000,41926,3,AY,1,100,0.007
1752622453.295514,265241.000,41947,2,AY,1,100,0.006
1752622453.335514,265281.000,41947,2,AY,1,100,0.002
1752622453.375515,265321.000,41963,3,AY,1,100,0.008
1752622453.415515,265361.000,41963,3,AY,1,100,0.010
1752622453.455515,265401.000,41963,3,AY,1,100,0.004
1752622453.495516,265441.000,41979,3,AY,1,100,0.008
1752622453.535516,265481.000,41979,3,AY,1,100,0.009
1752622453.575516,265521.000,41979,3,AY,1,100,0.006
1752622453.615516,265561.000,41995,2,AY,1,100,0.004
1752622453.655517,265601.000,41995,2,AY,1,100,0.001
1752622453.695517,265641.000,42012,3,AY,1,100,0.005
1752622453.735517,265681.000,42012,3,AY,1,100,0.004
1752622453.775518,265721.000,42012,3,AY,1,100,0.006
1752622453.815518,265761.000,42031,2,AY,1,100,0.007
1752622453.855518,265801.000,42031,2,AY,1,100,0.000
1752622453.895519,265841.000,42048,3,AY,1,100,0.006
1752622453.935519,265881.000,42048,3,AY,1,100,0.005
1752622453.975519,265921.000,42048,3,AY,1,100,0.008
1752622454.015520,265961.000,42064,2,AY,1,100,0.005
1752622454.055520,266001.000,42064,2,AY,1,100,0.012
1752622454.095520,266041.000,42081,3,AY,1,100,0.003
1752622454.135521,266081.000,42081,3,AY,1,100,0.008
1752622454.175521,266121.000,42081,3,AY,1,100,0.009
1752622454.215521,266161.000,42098,2,AY,1,100,0.001
1752622454.255521,266201.000,42098,2,AY,1,100,0.003
1752622454.295522,266241.000,42113,3,AY,1,100,0.009
1752622454.335522,266281.000,42113,3,AY,1,100,0.000
1752622454.375522,266321.000,42113,3,AY,1,100,0.005
1752622454.415523,266361.000,42129,2,AY,1,100,0.005
1752622454.455523,266401.000,42129,2,AY,1,100,0.007
1752622454.495523,266441.000,42149,3,AY,1,100,0.006
1752622454.535524,266481.000,42149,3,AY,1,100,0.003
1752622454.575524,266521.000,42149,3,AY,1,100,0.008
1752622454.615524,266561.000,42165,2,AY,1,100,0.006
1752622454.655525,266601.000,42165,2,AY,1,100,0.000
1752622454.695525,266641.000,42187,4,AY,1,100,0.007
1752622454.735525,266681.000,42187,4,AY,1,100,0.014
1752622454.775526,266721.000,42187,4,AY,1,100,0.003
1752622454.815526,266761.000,42187,4,AY,1,100,0.013
1752622454.855526,266801.000,42208,3,AY,1,100,0.017
1752622454.895526,266841.000,42208,3,AY,1,100,0.017
1752622454.935527,266881.000,42208,3,AY,1,100,0.001
1752622454.975527,266921.000,42223,2,AY,1,100,-0.014
1752622455.015527,266961.000,42223,2,AY,1,100,-0.020
1752622455.055528,267001.000,42239,3,AY,1,100,-0.013
1752622455.095528,267041.000,42239,3,AY,1,100,0.003
1752622455.135528,267081.000,42239,3,AY,1,100,0.014
1752622455.175529,267121.000,42259,2,AY,1,100,0.009
1752622455.215529,267161.000,42259,2,AY,1,100,0.007
1752622455.255529,267201.000,42277,3,AY,1,100,0.010
1752622455.295530,267241.000,42277,3,AY,1,100,0.007
1752622455.335530,267281.000,42277,3,AY,1,100,0.011
1752622455.375530,267321.000,42292,2,AY,1,100,0.008
1752622455.415531,267361.000,42292,2,AY,1,100,-0.000
1752622455.455531,267401.000,42311,3,AY,1,100,0.005
1752622455.495531,267441.000,42311,3,AY,1,100,0.004
1752622455.535531,267481.000,42311,3,AY,1,100,0.006
1752622455.575532,267521.000,42328,2,AY,1,100,0.003
1752622455.615532,267561.000,42328,2,AY,1,100,0.005
1752622455.650866,267596.333,42346,3,AY,1,100,0.004
1752622455.686199,267631.667,42346,3,AY,1,100,0.003
1752622455.721533,267667.000,42346,3,AY,1,100,-0.001
1752622455.761533,267707.000,42361,3,AY,1,100,0.005
1752622455.801534,267747.000,42361,3,AY,1,100,0.005
1752622455.841534,267787.000,42361,3,AY,1,100,0.005
1752622455.881534,267827.000,42382,2,AY,1,100,0.004
1752622455.921534,267867.000,42382,2,AY,1,100,0.004
1752622455.961535,267907.000,42399,3,AY,1,100,0.010
1752622456.001535,267947.000,42399,3,AY,1,100,0.001
1752622456.041535,267987.000,42399,3,AY,1,100,0.004
1752622456.081536,268027.000,42415,2,AY,1,100,0.003
1752622456.121536,268067.000,42415,2,AY,1,100,0.005
1752622456.161536,268107.000,42431,3,AY,1,100,0.002
1752622456.201537,268147.000,42431,3,AY,1,100,0.008
1752622456.241537,268187.000,42431,3,AY,1,100,0.006
1752622456.281537,268227.000,42447,3,AY,1,100,0.004
1752622456.321538,268267.000,42447,3,AY,1,100,0.003
1752622456.361538,268307.000,42447,3,AY,1,100,0.004
1752622456.401538,268347.000,42466,2,AY,1,100,0.002
1752622456.441539,268387.000,42466,2,AY,1,100,0.004
1752622456.481539,268427.000,42485,3,AY,1,100,0.000
1752622456.521539,268467.000,42485,3,AY,1,100,0.001
1752622456.561539,268507.000,42485,3,AY,1,100,0.004
1752622456.601540,268547.000,42501,2,AY,1,100,0.009
1752622456.641540,268587.000,42501,2,AY,1,100,0.002
1752622456.681540,268627.000,42518,3,AY,1,100,0.000
1752622456.721541,268667.000,42518,3,AY,1,100,0.005
1752622456.761541,268707.000,42518,3,AY,1,100,0.005
1752622456.801541,268747.000,42538,2,AY,1,100,-0.000
1752622456.841542,268787.000,42538,2,AY,1,100,0.003
1752622456.881542,268827.000,42554,3,AY,1,100,0.005
1752622456.921542,268867.000,42554,3,AY,1,100,0.001
1752622456.961543,268907.000,42554,3,AY,1,100,0.002
1752622457.001543,268947.000,42573,2,AY,1,100,0.012
1752622457.041543,268987.000,42573,2,AY,1,100,0.012
1752622457.081544,269027.000,42589,3,AY,1,100,0.002
1752622457.121544,269067.000,42589,3,AY,1,100,-0.011
1752622457.161544,269107.000,42589,3,AY,1,100,-0.016
1752622457.201544,269147.000,42607,2,AY,1,100,-0.019
1752622457.241545,269187.000,42607,2,AY,1,100,-0.003
1752622457.281545,269227.000,42623,3,AY,1,100,0.003
1752622457.321545,269267.000,42623,3,AY,1,100,0.007
1752622457.361546,269307.000,42623,3,AY,1,100,0.005
1752622457.401546,269347.000,42642,2,AY,1,100,0.004
1752622457.441546,269387.000,42642,2,AY,1,100,0.003
1752622457.481547,269427.000,42657,3,AY,1,100,-0.003
1752622457.521547,269467.000,42657,3,AY,1,100,-0.002
1752622457.561547,269507.000,42657,3,AY,1,100,0.001
1752622457.601548,269547.000,42676,3,AY,1,100,-0.001
1752622457.641548,269587.000,42676,3,AY,1,100,0.004
1752622457.681548,269627.000,42676,3,AY,1,100,0.006
1752622457.721549,269667.000,42694,2,AY,1,100,0.001
1752622457.761549,269707.000,42694,2,AY,1,100,0.004
1752622457.801549,269747.000,42712,3,AY,1,100,0.005
1752622457.841549,269787.000,42712,3,AY,1,100,0.001
1752622457.881550,269827.000,42712,3,AY,1,100,0.003
1752622457.921550,269867.000,42726,2,AY,1,100,0.005
1752622457.961550,269907.000,42726,2,AY,1,100,-0.001
1752622458.001551,269947.000,42743,3,AY,1,100,0.001
1752622458.041551,269987.000,42743,3,AY,1,100,-0.001
1752622458.081551,270027.000,42743,3,AY,1,100,0.001
1752622458.121552,270067.000,42759,2,AY,1,100,0.005
1752622458.161552,270107.000,42759,2,AY,1,100,0.001
1752622458.201552,270147.000,42777,3,AY,1,100,0.001
1752622458.241553,270187.000,42777,3,AY,1,100,0.007
1752622458.281553,270227.000,42777,3,AY,1,100,0.002
1752622458.321553,270267.000,42791,2,AY,1,100,0.002
1752622458.361554,270307.000,42791,2,AY,1,100,0.002
1752622458.401554,270347.000,42810,3,AY,1,100,0.001
1752622458.441554,270387.000,42810,3,AY,1,100,0.004
1752622458.481554,270427.000,42810,3,AY,1,100,0.002
1752622458.521555,270467.000,42827,2,AY,1,100,0.000
1752622458.561555,270507.000,42827,2,AY,1,100,0.001
1752622458.601555,270547.000,42846,3,AY,1,100,0.003
1752622458.641556,270587.000,42846,3,AY,1,100,0.000
1752622458.681556,270627.000,42846,3,AY,1,100,0.004
1752622458.721556,270667.000,42861,2,AY,1,100,0.000
1752622458.761557,270707.000,42861,2,AY,1,100,0.005
1752622458.801557,270747.000,42880,3,AY,1,100,0.005
1752622458.841557,270787.000,42880,3,AY,1,100,0.003
1752622458.881558,270827.000,42880,3,AY,1,100,0.001
1752622458.921558,270867.000,42896,2,AY,1,100,0.001
1752622458.961558,270907.000,42896,2,AY,1,100,-0.003
1752622459.001559,270947.000,42915,3,AY,1,100,0.001
1752622459.041559,270987.000,42915,3,AY,1,100,-0.002
1752622459.081559,271027.000,42915,3,AY,1,100,-0.003
1752622459.121559,271067.000,42932,2,AY,1,100,0.001
1752622459.161560,271107.000,42932,2,AY,1,100,0.000
1752622459.201560,271147.000,42949,3,AY,1,100,0.001
1752622459.241560,271187.000,42949,3,AY,1,100,0.006
1752622459.281561,271227.000,42949,3,AY,1,100,-0.002
1752622459.321561,271267.000,42967,3,AY,1,100,0.001
1752622459.361561,271307.000,42967,3,AY,1,100,-0.002
1752622459.401562,271347.000,42967,3,AY,1,100,-0.001
1752622459.435062,271380.500,42984,2,AY,1,100,-0.001
1752622459.468562,271414.000,42984,2,AY,1,100,0.003
1752622459.508563,271454.000,43001,3,AY,1,100,0.003
1752622459.548563,271494.000,43001,3,AY,1,100,0.000
1752622459.588563,271534.000,43001,3,AY,1,100,0.001
1752622459.628563,271574.000,43018,2,AY,1,100,0.003
1752622459.668564,271614.000,43018,2,AY,1,100,0.002
1752622459.708564,271654.000,43036,3,AY,1,100,-0.003
1752622459.748564,271694.000,43036,3,AY,1,100,0.000
1752622459.788565,271734.000,43036,3,AY,1,100,-0.003
1752622459.828565,271774.000,43059,4,AY,1,100,-0.004
1752622459.868565,271814.000,43059,4,AY,1,100,-0.005
1752622459.908566,271854.000,43059,4,AY,1,100,-0.004
1752622459.948566,271894.000,43059,4,AY,1,100,0.000
1752622459.988566,271934.000,43077,2,AY,1,100,-0.006
1752622460.028567,271974.000,43077,2,AY,1,100,-0.002
1752622460.068567,272014.000,43094,3,AY,1,100,-0.002
1752622460.108567,272054.000,43094,3,AY,1,100,0.001
1752622460.148568,272094.000,43094,3,AY,1,100,-0.001
1752622460.188568,272134.000,43109,2,AY,1,100,0.002
1752622460.228568,272174.000,43109,2,AY,1,100,0.000
1752622460.268568,272214.000,43128,3,AY,1,100,-0.001
1752622460.308569,272254.000,43128,3,AY,1,100,-0.004
1752622460.348569,272294.000,43128,3,AY,1,100,-0.002
1752622460.388569,272334.000,43146,2,AY,1,100,-0.005
1752622460.428570,272374.000,43146,2,AY,1,100,-0.006
1752622460.468570,272414.000,43164,3,AY,1,100,-0.003
1752622460.508570,272454.000,43164,3,AY,1,100,0.001
1752622460.548571,272494.000,43164,3,AY,1,100,0.001
1752622460.588571,272534.000,43179,2,AY,1,100,-0.002
1752622460.628571,272574.000,43179,2,AY,1,100,0.002
1752622460.668572,272614.000,43195,3,AY,1,100,-0.003
1752622460.708572,272654.000,43195,3,AY,1,100,-0.001
1752622460.748572,272694.000,43195,3,AY,1,100,-0.003
1752622460.788573,272734.000,43211,3,AY,1,100,-0.003
1752622460.828573,272774.000,43211,3,AY,1,100,-0.002
1752622460.868573,272814.000,43211,3,AY,1,100,-0.001
1752622460.908573,272854.000,43231,2,AY,1,100,-0.005
1752622460.948574,272894.000,43231,2,AY,1,100,0.001
1752622460.988574,272934.000,43247,3,AY,1,100,-0.002
1752622461.028574,272974.000,43247,3,AY,1,100,-0.004
1752622461.068575,273014.000,43247,3,AY,1,100,0.002
1752622461.108575,273054.000,43264,2,AY,1,100,-0.004
1752622461.148575,273094.000,43264,2,AY,1,100,0.000
1752622461.188576,273134.000,43283,3,AY,1,100,0.001
1752622461.228576,273174.000,43283,3,AY,1,100,-0.004
1752622461.268576,273214.000,43283,3,AY,1,100,0.000
1752622461.308577,273254.000,43300,2,AY,1,100,-0.008
1752622461.348577,273294.000,43300,2,AY,1,100,-0.000
1752622461.388244,273333.667,43316,3,AY,1,100,-0.002
1752622461.427911,273373.333,43316,3,AY,1,100,-0.002
1752622461.467578,273413.000,43316,3,AY,1,100,-0.003
1752622461.507578,273453.000,43332,2,AY,1,100,0.000
1752622461.547578,273493.000,43332,2,AY,1,100,-0.001
1752622461.587579,273533.000,43350,3,AY,1,100,0.005
1752622461.627579,273573.000,43350,3,AY,1,100,-0.000
1752622461.667579,273613.000,43350,3,AY,1,100,-0.000
1752622461.707580,273653.000,43367,2,AY,1,100,-0.000
1752622461.747580,273693.000,43367,2,AY,1,100,-0.003
1752622461.787580,273733.000,43388,3,AY,1,100,-0.001
1752622461.827581,273773.000,43388,3,AY,1,100,-0.001
1752622461.867581,273813.000,43388,3,AY,1,100,-0.003
1752622461.907581,273853.000,43403,2,AY,1,100,-0.000
1752622461.947582,273893.000,43403,2,AY,1,100,0.001
1752622461.987582,273933.000,43419,3,AY,1,100,0.003
1752622462.027582,273973.000,43419,3,AY,1,100,-0.001
1752622462.067583,274013.000,43419,3,AY,1,100,-0.000
1752622462.107583,274053.000,43436,3,AY,1,100,0.001
1752622462.147583,274093.000,43436,3,AY,1,100,-0.001
1752622462.187583,274133.000,43436,3,AY,1,100,-0.006
1752622462.227584,274173.000,43455,2,AY,1,100,0.002
1752622462.267584,274213.000,43455,2,AY,1,100,-0.001
1752622462.307584,274253.000,43470,2,AY,1,100,-0.002
1752622462.347585,274293.000,43470,2,AY,1,100,-0.001
1752622462.387585,274333.000,43488,3,AY,1,100,-0.003
1752622462.427585,274373.000,43488,3,AY,1,100,-0.002
1752622462.467586,274413.000,43488,3,AY,1,100,0.000
